staging.directvplay.com,dtv-cert.tbxnet.com,Subdomain Takeover,High
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/September%2022,%202003_files/header.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/archives,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/archives/April%2013,%202000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/archives/April%2013,%202000_files/editdata.mso,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/archives/April%2013,%202000_files/filelist.xml,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/archives/April%2013,%202000_files/header.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/archives/April%2013,%202000_files/image003.wmz,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/archives/news.asp?April%2013,%202000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?%5CSEPTEMBER+22%2C+2003P%2EHTM,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?%5cAPRIL+18,+2000P.HTM,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?%5cAPRIL+6,+2000P.HTM,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?%5cAUGUST+31,+2000P.HTM,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?%5cJANUARY+12,+2001P.HTM,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?%5cJANUARY+18,+2002P.HTM,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?%5cJUNE+6,+2001P.HTM,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?%5cMARCH+21,+2000P.HTM,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?%5cMARCH+7,+2001P.HTM,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?April%2028,%202003.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?April%209,%202003.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?April+13,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?April+18,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?April+5,+2001.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?April+6,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?August%2019,%202003.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?August++20,++2002.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?August+4,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?August+5,+2002.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?December+14,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?December+19,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?December+6,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?December+6,+2001.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?December+9,+2001.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?February%2013,%202004.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?February%206,%202003.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?February+17,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?February+2,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?February+20,+2001.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?February+28,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?February+6,+2003.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?February,%2024%202004.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?January%2014,%202004.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?January%209,%202004.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?January+11,+2002.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?January+12,+2001.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?January+14,+2002.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?January+18,+2002.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?January+28,+2002.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?July%2031,%202003.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?July+14,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?July+16,+2002.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?July+30,+2002.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?June+12,+2002.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?June+6,+2001.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?March%2018,%202003.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?March+10,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?March+13,+2001.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?March+21,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?March+28,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?March+5,+2001.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?March+5,+2002.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?March+7,+2001.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?May+23,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?May+24,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?May+27,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?May+30,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?May+31,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?May+5,+2002.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?May+6,+2002.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?November+14,+2000.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?November+14,+2001.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/news/news.asp?September%2022,%202003.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/port.swf,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/profile/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/profile/%5cnewcc%5cport%5cprofile%5cbio%5c,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/profile/content_files/editdata.mso,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/port/profile/content_files/filelist.xml,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/profile/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/profile/bio,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/profile/bio/newuser.asp,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/profile/content.htm%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/profile/content_files/editdata.mso,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/profile/content_files/filelist.xml,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/profile/content_files/filelist.xml%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/profile/content_files/image001.gif%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/December%2011,%202003_files/filelist.xml,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/December%2011,%202003_files/image001.gif,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/February%2013,%202004_files/editdata.mso,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/February%2013,%202004_files/filelist.xml,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/January%209,%202004_files/editdata.mso,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/January%209,%202004_files/filelist.xml,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/Plan,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/Plan/DISE1.pdf,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/Plan/DISE2.pdf,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/Plan/POR.pdf,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/Plan/content_files/filelist.xml,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/archives,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/content_files/editdata.mso,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/content_files/filelist.xml,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/crps%5c/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/crps/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/faq/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/faq/content_files/editdata.mso,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/faq/content_files/filelist.xml,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/gi%5c/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/gi/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/ifv%5c,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/ifv/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/news.asp?December%2011,%202003.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/news.asp?February%2013,%202004.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/news.asp?March%2018,%202003.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/restinfo/news.asp?March+18,+2003.htm,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/contact.asp,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/contact/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/countries.asp,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/jobs/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/jobs/content_files/editdata.mso,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/jobs/content_files/filelist.xml,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/03182003-1P.htm%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/03182003-1P_files/editdata.mso,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/03182003-1P_files/filelist.xml,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/03182003-1P_files/filelist.xml%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/03182003-1P_files/image001.jpg%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/03182003-1P_files/image002.jpg%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2010,%202002.htm%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2010,%202002_files/filelist.xml,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2010,%202002_files/filelist.xml%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2010,%202002_files/header.htm%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2013,%202000_files/editdata.mso,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2013,%202000_files/filelist.xml,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2013,%202000_files/image002.wmz,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2016,%202001.htm%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2016,%202001_files/editdata.mso,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2016,%202001_files/filelist.xml,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2016,%202001_files/filelist.xml%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2016,%202001_files/header.htm%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2016,%202001_files/image001.gif%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2016,%202001_files/image002.jpg%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2018,%202000_files/filelist.xml,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2018,%202000p.htm%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2018,%202000p_files/editdata.mso,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2018,%202000p_files/filelist.xml,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2018,%202000p_files/filelist.xml%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2022,%202002.htm%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2022,%202002_files/filelist.xml,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2022,%202002_files/filelist.xml%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2022,%202002_files/header.htm%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2026,%202002_files/filelist.xml,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2026,%202002_files/filelist.xml%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2026,%202002_files/header.htm%22/,Phishing,low
www.directvla.com:80,http://www.directvla.com:80/newcc/spanish/news/April%2028,%202003.htm%22/,Phishing,low
